,created_at,id,text,text_nsw,sentiment,classification
14,2021-11-25 20:08:33+00:00,1.46E+18,@MailOnline @AnnCoulter So how many foreign invaders (ditto covid infected) are busting down Botswana's doors? Appa… https://t.co/2ZUDAOoJgr,@MailOnline @AnnCoulter So many foreign invaders (ditto covid infected) busting Botswana' doors? Appa… https://.co/2ZUDAOoJgr,-1,4
15,2021-11-25 20:08:39+00:00,1.46E+18,"Struggling with your #MentalHealth during covid?

Come and chat to a caring adviser @HCCSfYP for #Support and… https://t.co/Q3smKkTyww",Struggling #MentalHealth covid? Come chat caring adviser @HCCSfYP #Support … https://.co/Q3smKkTyww,-1,6
16,2021-11-25 20:08:41+00:00,1.46E+18,@eNCA And where were these variants  in the past years before covid,@eNCA And variants past years covid,-1,8
17,2021-11-25 20:08:41+00:00,1.46E+18,I can’t wait for the post covid special I know there’s a lot of spoilers already 😭 I love South Park,I ’ wait post covid special I know ’ lot spoilers already 😭 I love South Park,1,7
18,2021-11-25 20:08:43+00:00,1.46E+18,New Brunswick continues to report high covid numbers. 95 new cases today.,New Brunswick continues report high covid numbers. 95 new cases today.,0,3
21,2021-11-25 20:08:44+00:00,1.46E+18,@not_thuletide yeah im aware protests exists but if the masses would &gt;genuinely&lt; think they live in a 1984 covid bi… https://t.co/6YwF0mVtne,@not_thuletide yeah im aware protests exists masses would &gt;genuinely&lt; think live 1984 covid bi… https://.co/6YwF0mVtne,-1,4
20,2021-11-25 20:08:44+00:00,1.46E+18,1/ This new WHO vaccination study really got me. Across 33 European countries the impact of Scottish programme real… https://t.co/Lot3NsejGp,1/ This new WHO vaccination study really got . Across 33 European countries impact Scottish programme real… https://.co/Lot3NsejGp,0,3
19,2021-11-25 20:08:44+00:00,1.46E+18,@griptmedia I’d say Claire covid is on too delighted. And let’s not forget pat kenny,@griptmedia I’ say Claire covid delighted. And let’ forget pat kenny,-1,6
22,2021-11-25 20:08:45+00:00,1.46E+18,been at thanksgiving for 5 minutes and people already talking about covid vaccination shit LETS FUCKING GOOOOO, thanksgiving 5 minutes people already talking covid vaccination shit LETS FUCKING GOOOOO,1,7
23,2021-11-25 20:08:48+00:00,1.46E+18,"@Chicago1Ray i dont comply with anything covid. i evade all masks, tests, contact tracers, vaccines, and anything e… https://t.co/fbpFyyinU9","@Chicago1Ray dont comply anything covid. evade masks, tests, contact tracers, vaccines, anything e… https://.co/fbpFyyinU9",-1,1
24,2021-11-25 20:08:50+00:00,1.46E+18,@NMM012564 @Tiffany54980830 @1Cocomad @thesarahbcarr @drdavidsamadi First time on the subway in nyc during covid la… https://t.co/9HjhpQhsuW,@NMM012564 @Tiffany54980830 @1Cocomad @thesarahbcarr @drdavidsamadi First time subway nyc covid la… https://.co/9HjhpQhsuW,-1,4
25,2021-11-25 20:08:50+00:00,1.46E+18,"@jburnmurdoch At this point, nobody gives a f*ck. Bring on the latest fear just in time for Xmas and give Pfizer another few billion.","@jburnmurdoch At point, nobody gives f*ck. Bring latest fear time Xmas give Pfizer another billion.",-1,1
26,2021-11-25 20:08:50+00:00,1.46E+18,@MailOnline So it's like almost as safe as covid to kids..huh🤔,@MailOnline So ' like almost safe covid kids..huh🤔,-1,1
27,2021-11-25 20:08:51+00:00,1.46E+18,Seem that no way out due to covid or whatever it is?!,Seem way due covid whatever ?!,-1,6
28,2021-11-25 20:08:52+00:00,1.46E+18,"@NewshubNZ Weird, so much for their vaccination target doing what they said it would🤣","@NewshubNZ Weird, much vaccination target said would🤣",-1,1
29,2021-11-25 20:08:56+00:00,1.46E+18,Risk of a coronary event following vaccination dramatically elevated new paper says https://t.co/a7NHB67gGV via @Daily Telegraph,Risk coronary event following vaccination dramatically elevated new paper says https://.co/a7NHB67gGV via @Daily Telegraph,-1,3
30,2021-11-25 20:08:56+00:00,1.46E+18,Har European covid wave ke 2-3 month ke baad Indian wave aayi hai.. 1st wave after Italy &amp; 2nd wave after UK now Ge… https://t.co/4fzglzc1AX,Har European covid wave ke 2-3 month ke baad Indian wave aayi hai.. 1st wave Italy &amp; 2nd wave UK Ge… https://.co/4fzglzc1AX,0,3
31,2021-11-25 20:08:57+00:00,1.46E+18,Thank u covid for giving me irrational anxiety any time I leave my house for more than 3 hours,Thank u covid giving irrational anxiety time I leave house 3 hours,-1,4
32,2021-11-25 20:08:59+00:00,1.46E+18,"""Mass infection prevention and mass vaccination with leaky Covid-19 vaccines in the midst of the pandemic can only… https://t.co/UZyoiKnOZB","""Mass infection prevention mass vaccination leaky Covid-19 vaccines midst pandemic … https://.co/UZyoiKnOZB",-1,1
0,2021-11-25 21:07:38+00:00,1.46E+18,"@voldog75 @McGee2021 well, people are actively denying the covid vaccine. The mark is said to be something that is… https://t.co/mdNmzCq5nm","@voldog75 @McGee2021 well, people actively denying covid vaccine. The mark said something … https://.co/mdNmzCq5nm",-1,1
3,2021-11-25 21:07:39+00:00,1.46E+18,"@grevory @dawnpalcock Look up how many kids have died from covid during the pandemic, and those 17 kids had comorbi… https://t.co/bi4Hk4DzvQ","@grevory @dawnpalcock Look many kids died covid pandemic, 17 kids comorbi… https://.co/bi4Hk4DzvQ",-1,6
1,2021-11-25 21:07:39+00:00,1.46E+18,@Craig_Spur @trevor8sinclair @EssexPR Let's blame 'covid' for everything instead of questioning dangerous vaccines… https://t.co/CN5wsZRkwy,@Craig_Spur @trevor8sinclair @EssexPR Let' blame 'covid' everything instead questioning dangerous vaccines… https://.co/CN5wsZRkwy,-1,1
2,2021-11-25 21:07:39+00:00,1.46E+18,Expert says chronic fatigue sufferers should be exempt from Covid-19 vaccination https://t.co/HnMDXGETkT,Expert says chronic fatigue sufferers exempt Covid-19 vaccination https://.co/HnMDXGETkT,0,3
4,2021-11-25 21:07:41+00:00,1.46E+18,@benny_hearn @StevePriceMedia @AusTodayListnr Including the fact that vaccination has zero effect on transmission?,@benny_hearn @StevePriceMedia @AusTodayListnr Including fact vaccination zero effect transmission?,-1,5
5,2021-11-25 21:07:43+00:00,1.46E+18,"🥴  The higher the vaccination rate, the higher the Covid rates #MakeItStop https://t.co/NQ0zgsxsG4","🥴 The higher vaccination rate, higher Covid rates #MakeItStop https://.co/NQ0zgsxsG4",-1,1
6,2021-11-25 21:07:44+00:00,1.46E+18,@CdnPharmChief @CPhAAPhC Where I got my 3rd dose today. I've been Pfizered-up!,@CdnPharmChief @CPhAAPhC Where I got 3rd dose today. I' Pfizered-!,0,1
7,2021-11-25 21:07:45+00:00,1.46E+18,@BlueStaterBren @thehill What has Biden done to turn the country around from covid?,@BlueStaterBren @thehill What Biden done turn country around covid?,0,4
8,2021-11-25 21:07:46+00:00,1.46E+18,@SamaleMatinaJi @abcnews Show me where their religious txt forbids vaccination and we can start a conversation mayb… https://t.co/YoFCc3IlrS,@SamaleMatinaJi @abcnews Show religious txt forbids vaccination start conversation mayb… https://.co/YoFCc3IlrS,-1,5
9,2021-11-25 21:07:47+00:00,1.46E+18,@theAliceRoberts My shares in Pfizer have gone up a lot. 4th booster already baked in to the price. Keep jabbing.,@theAliceRoberts My shares Pfizer gone lot. 4th booster already baked price. Keep jabbing.,-1,2
10,2021-11-25 21:07:49+00:00,1.46E+18,@DrWoodcockFDA Are you getting slime money from Pfizer like so many others are to keep Covaxin from the American public?,@DrWoodcockFDA Are getting slime money Pfizer like many others keep Covaxin American public?,-1,1
11,2021-11-25 21:07:50+00:00,1.46E+18,covid said czech-mate,covid said czech-mate,1,7
12,2021-11-25 21:07:50+00:00,1.46E+18,"@MrR1g4t @TimSpiers @LiamKeen_Star @benaramsdale Apparently still struggling with covid. Not sure how true it is,","@MrR1g4t @TimSpiers @LiamKeen_Star @benaramsdale Apparently still struggling covid. Not sure true ,",-1,6
13,2021-11-25 21:07:51+00:00,1.46E+18,"@gothicpretzel Yeah I agree that’s what scares me, I don’t *want* to get covid and I avoid getting it as much as I… https://t.co/JPCJNZCawe","@gothicpretzel Yeah I agree ’ scares , I ’ *want* get covid I avoid getting much I… https://.co/JPCJNZCawe",-1,6
14,2021-11-25 21:07:53+00:00,1.46E+18,"@AllenFrancesMD I wonder if it has similar factors influencing, why generalised gloom of covid lockdown might have… https://t.co/Ht421zXcoF","@AllenFrancesMD I wonder similar factors influencing, generalised gloom covid lockdown might … https://.co/Ht421zXcoF",-1,6
15,2021-11-25 21:07:55+00:00,1.46E+18,@StevenP32042416 @andrewmanners5 @john003 @DavQuinn @thetimesIE In your analogy every person who died from covid is… https://t.co/UfGY9KiBoj,@StevenP32042416 @andrewmanners5 @john003 @DavQuinn @thetimesIE In analogy every person died covid … https://.co/UfGY9KiBoj,-1,6
16,2021-11-25 21:07:57+00:00,1.46E+18,@TheWaveDealer1 I wonder how many family members of Pfizer employees have been offered up?,@TheWaveDealer1 I wonder many family members Pfizer employees offered ?,-1,4
17,2021-11-25 21:08:00+00:00,1.46E+18,"@trifan_tatiana If they catch covid in Sweden, the shit will hit the fan. It’s unbelievable.","@trifan_tatiana If catch covid Sweden, shit hit fan. It’ unbelievable.",1,7
18,2021-11-25 21:08:02+00:00,1.46E+18,@trishgreenhalgh We got sent some (unrequested) anti vax covid nonsense stickers through the post. Pretending to be… https://t.co/0qGvrdsgNT,@trishgreenhalgh We got sent (unrequested) anti vax covid nonsense stickers post. Pretending … https://.co/0qGvrdsgNT,-1,1
19,2021-11-25 21:08:02+00:00,1.46E+18,"Welp, my first Thanksgiving mistake was telling Grandma I think vaccination will soon be mandatory https://t.co/hYQZzzG2hQ","Welp, first Thanksgiving mistake telling Grandma I think vaccination soon mandatory https://.co/hYQZzzG2hQ",1,7
20,2021-11-25 21:08:05+00:00,1.46E+18,@JasminGar2005 @Surfcityslicker In bed and cannot move as we speak. Moderna booster yesterday.,@JasminGar2005 @Surfcityslicker In bed cannot move speak. Moderna booster yesterday.,-1,2
21,2021-11-25 21:08:06+00:00,1.46E+18,Oh I got the “ why don’t you volunteer in a covid ward see how tough you are then “ reply earlier 🙄 how many points is that ?,Oh I got “ ’ volunteer covid ward see tough “ reply earlier 🙄 many points ?,-1,6
22,2021-11-25 21:08:06+00:00,1.46E+18,"@SheriAWilkinson Had Moderna. Same thing, but felt back to normal on the third day after the shot.","@SheriAWilkinson Had Moderna. Same thing, felt back normal third day shot.",-1,2
23,2021-11-25 21:08:07+00:00,1.46E+18,"""When the covid situation is over we will organise for you to come to the training facilities and the staff and I w… https://t.co/cPPPsNcTgo","""When covid situation organise come training facilities staff I w… https://.co/cPPPsNcTgo",0,4
24,2021-11-25 21:08:07+00:00,1.46E+18,@cal_rufc Baffles me how people don't believe in covid 😂,@cal_rufc Baffles people ' believe covid 😂,-1,4
25,2021-11-25 21:08:08+00:00,1.46E+18,Anti-vaxxer tweets adamant the covid vaccine caused Charlie Wyke to collapse getting hundreds of likes and retweets… https://t.co/EXC5Os04jq,Anti-vaxxer tweets adamant covid vaccine caused Charlie Wyke collapse getting hundreds likes retweets… https://.co/EXC5Os04jq,-1,1
26,2021-11-25 21:08:09+00:00,1.46E+18,@halimshebaya On condition that covid allows us to do so,@halimshebaya On condition covid allows us ,-1,6
27,2021-11-25 21:08:12+00:00,1.46E+18,@Frankydelmorino @PeterNosworthy4 @raggedlines Look at the UKHSA covid-19 surveillance reports. Official government… https://t.co/bDXycA0nx9,@Frankydelmorino @PeterNosworthy4 @raggedlines Look UKHSA covid-19 surveillance reports. Official government… https://.co/bDXycA0nx9,0,3
28,2021-11-25 21:08:12+00:00,1.46E+18,@mtosterholm Even falsifying data. The spread in europe is in east european countries with low vaccination level he… https://t.co/icWg6LZGds,@mtosterholm Even falsifying data. The spread europe east european countries low vaccination level … https://.co/icWg6LZGds,0,3
29,2021-11-25 21:08:13+00:00,1.46E+18,"@AHS_media This woman told you to get AZ  later it was banned

This woman told you to get Moderna
2 days ago she sa… https://t.co/mG7QZOLmUp",@AHS_media This woman told get AZ later banned This woman told get Moderna 2 days ago sa… https://.co/mG7QZOLmUp,-1,1
30,2021-11-25 21:08:15+00:00,1.46E+18,"Don't want to drink my coffee without creamer.
Can't get creamer until the covid test results come back.
They've go… https://t.co/Kofxsttz9l",Don' want drink coffee without creamer. Can' get creamer covid test results come back. They' go… https://.co/Kofxsttz9l,1,7
31,2021-11-25 21:08:16+00:00,1.46E+18,"@njt1986 Probably already here as you say. Most of my family just been smashed by covid, sick for weeks with the us… https://t.co/9pKyFvvn8t","@njt1986 Probably already say. Most family smashed covid, sick weeks us… https://.co/9pKyFvvn8t",-1,6
32,2021-11-25 21:08:18+00:00,1.46E+18,"// spoilers de especial post covid

HELP😨 https://t.co/GVGj1GyIC4",// spoilers de especial post covid HELP😨 https://.co/GVGj1GyIC4,-1,6
0,2021-11-25 22:01:06+00:00,1.46E+18,new covid variant? bye i'm sending myself into space,new covid variant? bye ' sending space,-1,8
1,2021-11-25 22:01:07+00:00,1.46E+18,"You know I actually wonder how different not only life, but society would be if covid never happened. I wonder if t… https://t.co/8f0GrfUGgC","You know I actually wonder different life, society would covid never happened. I wonder … https://.co/8f0GrfUGgC",0,6
2,2021-11-25 22:01:07+00:00,1.46E+18,"I'm hoping maybe I can rock up to a health centre here in Barcelona, and produce the confirmation of vaccination fr… https://t.co/VipWKLXr29","I' hoping maybe I rock health centre Barcelona, produce confirmation vaccination fr… https://.co/VipWKLXr29",0,5
3,2021-11-25 22:01:08+00:00,1.46E+18,Boosters are available for those who have received Pfizer (two-doses) at least 6 months ago &amp; who meet the eligibil… https://t.co/hknZUZqu9X,Boosters available received Pfizer (two-doses) least 6 months ago &amp; meet eligibil… https://.co/hknZUZqu9X,0,2
4,2021-11-25 22:01:09+00:00,1.46E+18,"@CTVToronto Seems the vaccinated have come to the point of accepting and just dealing with covid, where the anti va… https://t.co/yItV92dNUa","@CTVToronto Seems vaccinated come point accepting dealing covid, anti va… https://.co/yItV92dNUa",-1,1
5,2021-11-25 22:01:10+00:00,1.46E+18,"@emilyykathleen_ @abbdesmond I guess with covid, the kiss of life is no more...","@emilyykathleen_ @abbdesmond I guess covid, kiss life ...",-1,6
6,2021-11-25 22:01:10+00:00,1.46E+18,@aggiebrett I was ready to ditch my covid-look. And sometimes the best way to tighten dreadlocks is to start over completely.,@aggiebrett I ready ditch covid-look. And sometimes best way tighten dreadlocks start completely.,1,7
7,2021-11-25 22:01:12+00:00,1.46E+18,too many people that I know are getting covid rn 🧍‍♀️, many people I know getting covid rn 🧍‍♀️,-1,6
8,2021-11-25 22:01:13+00:00,1.46E+18,"Pfizer Employee Stole 12,000 Files Including COVID-19 Vaccine Secrets, Lawsuit Claims | ZeroHedge https://t.co/ScCQX85kJP","Pfizer Employee Stole 12,000 Files Including COVID-19 Vaccine Secrets, Lawsuit Claims | ZeroHedge https://.co/ScCQX85kJP",0,3
9,2021-11-25 22:01:14+00:00,1.46E+18,@EricTopol @mtosterholm @PostOpinions Can you explain why countries that have much higher vaccination rates than th… https://t.co/aFuLlSMK0b,@EricTopol @mtosterholm @PostOpinions Can explain countries much higher vaccination rates th… https://.co/aFuLlSMK0b,-1,5
10,2021-11-25 22:01:19+00:00,1.46E+18,@JimMcGi_ @CaliPatriot213 Lol no it’s not bro🤣 TJ is way more dangerous especially now during covid only made cartels stronger,@JimMcGi_ @CaliPatriot213 Lol ’ bro🤣 TJ way dangerous especially covid made cartels stronger,-1,4
11,2021-11-25 22:01:19+00:00,1.46E+18,Here we go again.  A new covid variant !,Here go . A new covid variant !,-1,8
12,2021-11-25 22:01:19+00:00,1.46E+18,"@Willhwallace Hey Will, it’s online this year due to covid but winners get a Pinewood studios screening. Date is ar… https://t.co/Y65j0CLZOu","@Willhwallace Hey Will, ’ online year due covid winners get Pinewood studios screening. Date ar… https://.co/Y65j0CLZOu",0,4
14,2021-11-25 22:01:21+00:00,1.46E+18,@GBNEWS So this is only relevant to Pfizer and moderna jabs presumably?,@GBNEWS So relevant Pfizer moderna jabs presumably?,-1,5
13,2021-11-25 22:01:21+00:00,1.46E+18,put the covid vaccine in a vape or cigarette or blunt and the whole country will be vaccinated by tomorrow afternoon.,put covid vaccine vape cigarette blunt whole country vaccinated tomorrow afternoon.,1,7
